Country,rGDP,Year
Egypt,233260.8281,1983
Egypt,257052.6406,1984
Egypt,274407.8125,1985
Egypt,279878.0938,1986
Egypt,301878.7188,1987
Egypt,317880.5,1988
Egypt,336368.0625,1989
Egypt,355930.5,1990
Egypt,374941.9063,1991
Egypt,399925.8438,1992
Egypt,411454.9688,1993
Egypt,427699.25,1994
Egypt,447192.4063,1995
Egypt,470078.1563,1996
Egypt,495890.7813,1997
Egypt,515845.7813,1998
Egypt,547363.4375,1999
Egypt,576829.6875,2000
Egypt,597157.6875,2001
Egypt,616180.1875,2002
Egypt,635857.0625,2003
Egypt,661875.875,2004
Egypt,691472.875,2005
Egypt,738797.375,2006
Egypt,791162.125,2007
Egypt,847779.3125,2008
Egypt,887403.375,2009
Egypt,933078.875,2010
Egypt,949544.75,2011
Egypt,970683.5625,2012
Egypt,991895.8125,2013
Egypt,1020818.563,2014
Egypt,1065449.5,2015
Egypt,1111759.375,2016
Egypt,1158246,2017
Egypt,1219796.5,2018
Egypt,1287589,2019
El Salvador,6396.165527,1950
El Salvador,6647.987305,1951
El Salvador,7136.685547,1952
El Salvador,7680.290527,1953
El Salvador,7880.912109,1954
El Salvador,8296.6875,1955
El Salvador,8832.880859,1956
El Salvador,9228.475586,1957
El Salvador,9352.270508,1958
El Salvador,9534.160156,1959
El Salvador,9963.282227,1960
El Salvador,10118.41699,1961
El Salvador,11193.48438,1962
El Salvador,11683.21777,1963
El Salvador,12797.75977,1964
El Salvador,13559.97266,1965
El Salvador,14664.88086,1966
El Salvador,15297.14844,1967
El Salvador,15607.96289,1968
El Salvador,16190.96582,1969
El Salvador,16926.90625,1970
El Salvador,17747.43359,1971
El Salvador,18723.57813,1972
El Salvador,19671.42969,1973
El Salvador,20930.51172,1974
El Salvador,22097.64063,1975
El Salvador,22967.68555,1976
El Salvador,24354.0918,1977
El Salvador,25924.41016,1978
El Salvador,25478.77734,1979
El Salvador,23264.77148,1980
El Salvador,21340.77734,1981
El Salvador,20145.35352,1982
El Salvador,20300.96875,1983
El Salvador,20767.82227,1984
El Salvador,21178.08594,1985
El Salvador,21312.48438,1986
El Salvador,21885.4375,1987
El Salvador,22239.11133,1988
El Salvador,22472.53711,1989
El Salvador,23236.47656,1990
El Salvador,24067.50781,1991
El Salvador,25883.00195,1992
El Salvador,27790.45508,1993
El Salvador,29471.88281,1994
El Salvador,31357.07227,1995
El Salvador,31891.89453,1996
El Salvador,33246.13281,1997
El Salvador,34492.4375,1998
El Salvador,35682.11719,1999
El Salvador,36450.23047,2000
El Salvador,37073.13672,2001
El Salvador,37940.91016,2002
El Salvador,38813.66016,2003
El Salvador,39531.95313,2004
El Salvador,40940.30078,2005
El Salvador,42541.96094,2006
El Salvador,44175.61328,2007
El Salvador,44738.125,2008
El Salvador,43336.47656,2009
El Salvador,43928.17578,2010
El Salvador,44901.92578,2011
El Salvador,45746.58203,2012
El Salvador,46591.34375,2013
El Salvador,47255.46484,2014
El Salvador,48389.59375,2015
El Salvador,49618.69141,2016
El Salvador,50735.10938,2017
El Salvador,51967.96875,2018
El Salvador,53204.8125,2019
Syria,20519.19531,1960
Syria,20844.04492,1961
Syria,28566.73633,1962
Syria,25935.01367,1963
Syria,30075.96875,1964
Syria,30153.23828,1965
Syria,27744.77344,1966
Syria,29529.08594,1967
Syria,30713.54688,1968
Syria,36731.31641,1969
Syria,32547.84375,1970
Syria,35775.27734,1971
Syria,44728.99219,1972
Syria,40906.81641,1973
Syria,50776.5,1974
Syria,60690.40625,1975
Syria,67343.13281,1976
Syria,66485.35938,1977
Syria,72287.29688,1978
Syria,74913,1979
Syria,83889.99219,1980
Syria,91866.03906,1981
Syria,93815.53906,1982
Syria,95156.32813,1983
Syria,91281.78125,1984
Syria,96863.74219,1985
Syria,92073.21094,1986
Syria,93829.50781,1987
Syria,106277.1797,1988
Syria,88186.47656,1989
Syria,92231.74219,1990
Syria,99519.21094,1991
Syria,112924.7813,1992
Syria,118773.1484,1993
Syria,127340.2656,1994
Syria,136287.7656,1995
Syria,149678.9844,1996
Syria,157198.7344,1997
Syria,167865.1406,1998
Syria,161899.7813,1999
Syria,162993.6406,2000
Syria,169176.6563,2001
Syria,182471.3125,2002
Syria,183549.4844,2003
Syria,196219.2969,2004
Syria,208415.0313,2005
Syria,218931.7031,2006
Syria,231355.5469,2007
Syria,241712.3906,2008
Syria,256003.5938,2009
Syria,264808.9375,2010
Syria,276969,2011
Syria,204018.3125,2012
Syria,150361.1406,2013
Syria,128268.375,2014
Syria,120401.4219,2015
Syria,115609.75,2016
Syria,113875.6094,2017
Syria,116950.25,2018
Syria,122563.8594,2019
Sudan,20429.21289,1970
Sudan,21021.33203,1971
Sudan,20321.15625,1972
Sudan,21283.42188,1973
Sudan,24025.65039,1974
Sudan,27399.92969,1975
Sudan,32028.20703,1976
Sudan,34288.85938,1977
Sudan,32547.22656,1978
Sudan,31331.88867,1979
Sudan,32064.10156,1980
Sudan,34297.375,1981
Sudan,34352.62109,1982
Sudan,33048.99219,1983
Sudan,31308.79102,1984
Sudan,32921.6875,1985
Sudan,37434.20703,1986
Sudan,37356.00781,1987
Sudan,40570.53516,1988
Sudan,38918.46484,1989
Sudan,41301.54688,1990
Sudan,44563.46094,1991
Sudan,47423.29688,1992
Sudan,47420.73047,1993
Sudan,50008.62109,1994
Sudan,52803.35156,1995
Sudan,56124.22656,1996
Sudan,61086.18359,1997
Sudan,67144.76563,1998
Sudan,67547.83594,1999
Sudan,69302.53906,2000
Sudan,77639.39063,2001
Sudan,83176.89063,2002
Sudan,87850.15625,2003
Sudan,90722.53906,2004
Sudan,102801.4453,2005
Sudan,108857.2969,2006
Sudan,111383.6953,2007
Sudan,110595,2008
Sudan,120039.6094,2009
Sudan,130058.6641,2010
Sudan,135000.8906,2011
Sudan,135933.75,2012
Sudan,145173.0313,2013
Sudan,155397.6719,2014
Sudan,161628.6094,2015
Sudan,167406.7969,2016
Sudan,175231.5625,2017
Sudan,180168.6094,2018
Sudan,182462.5625,2019
Morocco,15025.97852,1950
Morocco,15215.63281,1951
Morocco,15956.16797,1952
Morocco,16734.41797,1953
Morocco,17122.03906,1954
Morocco,15985.38281,1955
Morocco,16295.50684,1956
Morocco,15676.30078,1957
Morocco,17479.77539,1958
Morocco,17942.10938,1959
Morocco,18344.53125,1960
Morocco,22057.83398,1961
Morocco,25387.70117,1962
Morocco,29423.90234,1963
Morocco,30937.47656,1964
Morocco,30836.57031,1965
Morocco,29706.43555,1966
Morocco,31058.5625,1967
Morocco,33117.02344,1968
Morocco,36446.89063,1969
Morocco,38121.91797,1970
Morocco,39678.3125,1971
Morocco,41234.71094,1972
Morocco,42712.30469,1973
Morocco,45096.15625,1974
Morocco,48504.47266,1975
Morocco,53745,1976
Morocco,56995.70703,1977
Morocco,58276.29297,1978
Morocco,61073.87109,1979
Morocco,63654.73047,1980
Morocco,61893.46094,1981
Morocco,67847.40625,1982
Morocco,67469.375,1983
Morocco,70390.5,1984
Morocco,74840.91406,1985
Morocco,80906.54688,1986
Morocco,78896.11719,1987
Morocco,87212.73438,1988
Morocco,89377.80469,1989
Morocco,92848.78906,1990
Morocco,99301.03906,1991
Morocco,95297.375,1992
Morocco,94332.46094,1993
Morocco,104103.4453,1994
Morocco,97254.01563,1995
Morocco,109135.7734,1996
Morocco,106704.3594,1997
Morocco,114893.8281,1998
Morocco,115502.0938,1999
Morocco,117341.5391,2000
Morocco,126203.1172,2001
Morocco,130388.0547,2002
Morocco,138624.625,2003
Morocco,145281.1875,2004
Morocco,149608.4219,2005
Morocco,161217.8125,2006
Morocco,165580.0625,2007
Morocco,175387.8281,2008
Morocco,191114.0156,2009
Morocco,198697.8594,2010
Morocco,211161.1875,2011
Morocco,216014.0625,2012
Morocco,226645.2188,2013
Morocco,235737.5156,2014
Morocco,247362.5938,2015
Morocco,255306.25,2016
Morocco,270101.9063,2017
Morocco,280390.125,2018
Morocco,290480.2188,2019
Ethiopia,9252.515625,1950
Ethiopia,10582.19434,1951
Ethiopia,10945.42285,1952
Ethiopia,11993.04883,1953
Ethiopia,12265.77441,1954
Ethiopia,12914.49316,1955
Ethiopia,13188.41406,1956
Ethiopia,13224.52441,1957
Ethiopia,14400.64648,1958
Ethiopia,14091.90039,1959
Ethiopia,15564.59668,1960
Ethiopia,16217.74219,1961
Ethiopia,16784.66406,1962
Ethiopia,17420.42188,1963
Ethiopia,17986.72461,1964
Ethiopia,19099.14648,1965
Ethiopia,20013.39453,1966
Ethiopia,21260.23047,1967
Ethiopia,22333.41016,1968
Ethiopia,23003.76172,1969
Ethiopia,22494.52734,1970
Ethiopia,23467.19336,1971
Ethiopia,24770.51172,1972
Ethiopia,25351.77734,1973
Ethiopia,25234.75391,1974
Ethiopia,24523.36914,1975
Ethiopia,24713.89258,1976
Ethiopia,24546.15234,1977
Ethiopia,23520.38086,1978
Ethiopia,25438.89453,1979
Ethiopia,26926.23633,1980
Ethiopia,27980.12695,1981
Ethiopia,28432.70117,1982
Ethiopia,29580.10938,1983
Ethiopia,29851.5957,1984
Ethiopia,28490.28125,1985
Ethiopia,29664.26367,1986
Ethiopia,32768.00781,1987
Ethiopia,34382.88672,1988
Ethiopia,32691.53516,1989
Ethiopia,36734.37891,1990
Ethiopia,34082.92969,1991
Ethiopia,31047.03711,1992
Ethiopia,35195.88281,1993
Ethiopia,36422.96094,1994
Ethiopia,38652.42969,1995
Ethiopia,43883.125,1996
Ethiopia,45129.60547,1997
Ethiopia,43303.94922,1998
Ethiopia,45539.47266,1999
Ethiopia,48305.02344,2000
Ethiopia,52315.03125,2001
Ethiopia,53107.38281,2002
Ethiopia,51959.6875,2003
Ethiopia,59012.03516,2004
Ethiopia,65986.39063,2005
Ethiopia,73135.91406,2006
Ethiopia,81514.28906,2007
Ethiopia,90308.59375,2008
Ethiopia,98257.90625,2009
Ethiopia,110589.7969,2010
Ethiopia,125138.2656,2011
Ethiopia,135960,2012
Ethiopia,150347.6094,2013
Ethiopia,165778.8906,2014
Ethiopia,182997.0469,2015
Ethiopia,196834.8594,2016
Ethiopia,215542.125,2017
Ethiopia,230360.2656,2018
Ethiopia,249437.2188,2019
Mozambique,2996.017578,1960
Mozambique,3048.609863,1961
Mozambique,3307.106445,1962
Mozambique,3374.873047,1963
Mozambique,3513.488281,1964
Mozambique,3565.050537109375,1965
Mozambique,3612.507813,1966
Mozambique,4024.710205078125,1967
Mozambique,4206.43457,1968
Mozambique,4498.660156,1969
Mozambique,4335.467285,1970
Mozambique,4659.934082,1971
Mozambique,4887.375488,1972
Mozambique,5112.785645,1973
Mozambique,5432.82666,1974
Mozambique,5546.005859,1975
Mozambique,5857.570313,1976
Mozambique,5847.029785,1977
Mozambique,5909.812012,1978
Mozambique,6091.530273,1979
Mozambique,6349.075684,1980
Mozambique,6430.474121,1981
Mozambique,6186.279297,1982
Mozambique,5372.294434,1983
Mozambique,5535.092285,1984
Mozambique,5046.701172,1985
Mozambique,5128.099609,1986
Mozambique,5372.294434,1987
Mozambique,5616.490234,1988
Mozambique,5981.562012,1989
Mozambique,6041.376953,1990
Mozambique,6337.404297,1991
Mozambique,5949.256836,1992
Mozambique,6579.790527,1993
Mozambique,7009.673828,1994
Mozambique,7168.076172,1995
